"date","site","habitat","common_name","count"
"15-8-2013","A","riffle","Bluntnose Minnow",0
"15-8-2013","A","riffle","Carmine Shiner",0
"15-8-2013","A","riffle","Central Stoneroller",0
"15-8-2013","A","riffle","Common Shiner",0
"15-8-2013","A","riffle","Creek Chub",0
"15-8-2013","A","riffle","Fathead Minnow",0
"15-8-2013","A","riffle","Green Sunfish",0
"15-8-2013","A","riffle","Johnny Darter",0
"15-8-2013","A","riffle","Longear Sunfish",0
"15-8-2013","A","riffle","Orangespotted Sunfish",0
"15-8-2013","A","riffle","Orangethroated Darter",0
"15-8-2013","A","riffle","Red Shiner",0
"15-8-2013","A","riffle","Ringed Crayfish",0
"15-8-2013","A","riffle","Sand Shiner",0
"15-8-2013","A","riffle","Slender Madtom",0
"15-8-2013","A","riffle","Southern Redbelly Dace",5
"15-8-2013","A","riffle","Suckermouth Minnows",0
"15-8-2013","A","riffle","Water Nymph Crayfish",0
"15-8-2013","A","riffle","Western Mosquitofish",0
"15-8-2013","A","riffle","White Sucker",0
"15-8-2013","C","pool","Bluegill",0
"15-8-2013","C","pool","Bluntnose Minnow",0
"15-8-2013","C","pool","Carmine Shiner",0
"15-8-2013","C","pool","Central Stoneroller",0
"15-8-2013","C","pool","Common Shiner",0
"15-8-2013","C","pool","Creek Chub",0
"15-8-2013","C","pool","Fathead Minnow",0
"15-8-2013","C","pool","Green Sunfish",0
"15-8-2013","C","pool","Johnny Darter",0
"15-8-2013","C","pool","Longear Sunfish",0
"15-8-2013","C","pool","Orangespotted Sunfish",0
"15-8-2013","C","pool","Orangethroated Darter",0
"15-8-2013","C","pool","Red Shiner",0
"15-8-2013","C","pool","Ringed Crayfish",0
"15-8-2013","C","pool","Sand Shiner",0
"15-8-2013","C","pool","Slender Madtom",0
"15-8-2013","C","pool","Southern Redbelly Dace",0
"15-8-2013","C","pool","Suckermouth Minnows",0
"15-8-2013","C","pool","Water Nymph Crayfish",0
"15-8-2013","C","pool","Western Mosquitofish",0
"15-8-2013","C","pool","White Sucker",0
"15-8-2013","E","pool","Bluegill",0
"15-8-2013","E","pool","Bluntnose Minnow",0
"15-8-2013","E","pool","Carmine Shiner",0
"15-8-2013","E","pool","Central Stoneroller",0
"15-8-2013","E","pool","Common Shiner",0
"15-8-2013","E","pool","Creek Chub",0
"15-8-2013","E","pool","Fathead Minnow",0
"15-8-2013","E","pool","Green Sunfish",0
"15-8-2013","E","pool","Johnny Darter",0
"15-8-2013","E","pool","Longear Sunfish",0
"15-8-2013","E","pool","Orangespotted Sunfish",0
"15-8-2013","E","pool","Orangethroated Darter",1
"15-8-2013","E","pool","Red Shiner",0
"15-8-2013","E","pool","Ringed Crayfish",0
"15-8-2013","E","pool","Sand Shiner",0
"15-8-2013","E","pool","Slender Madtom",0
"15-8-2013","E","pool","Southern Redbelly Dace",0
"15-8-2013","E","pool","Suckermouth Minnows",0
"15-8-2013","E","pool","Water Nymph Crayfish",0
"15-8-2013","E","pool","Western Mosquitofish",0
"15-8-2013","E","pool","White Sucker",0
"19-11-2013","A","pool","Bluegill",0
"19-11-2013","A","pool","Bluntnose Minnow",0
"19-11-2013","A","pool","Carmine Shiner",0
"19-11-2013","A","pool","Central Stoneroller",34
"19-11-2013","A","pool","Common Shiner",0
"19-11-2013","A","pool","Creek Chub",5
"19-11-2013","A","pool","Fathead Minnow",0
"19-11-2013","A","pool","Green Sunfish",5
"19-11-2013","A","pool","Johnny Darter",3
"19-11-2013","A","pool","Longear Sunfish",1
"19-11-2013","A","pool","Orangespotted Sunfish",0
"19-11-2013","A","pool","Orangethroated Darter",33
"19-11-2013","A","pool","Red Shiner",0
"19-11-2013","A","pool","Ringed Crayfish",2
"19-11-2013","A","pool","Sand Shiner",0
"19-11-2013","A","pool","Slender Madtom",2
"19-11-2013","A","pool","Southern Redbelly Dace",92
"19-11-2013","A","pool","Suckermouth Minnows",0
"19-11-2013","A","pool","Water Nymph Crayfish",7
"19-11-2013","A","pool","Western Mosquitofish",0
"19-11-2013","A","pool","White Sucker",3
"19-11-2013","A","riffle","Bluegill",0
"19-11-2013","A","riffle","Bluntnose Minnow",0
"19-11-2013","A","riffle","Carmine Shiner",0
"19-11-2013","A","riffle","Central Stoneroller",0
"19-11-2013","A","riffle","Common Shiner",0
"19-11-2013","A","riffle","Creek Chub",0
"19-11-2013","A","riffle","Fathead Minnow",0
"19-11-2013","A","riffle","Green Sunfish",0
"19-11-2013","A","riffle","Johnny Darter",0
"19-11-2013","A","riffle","Longear Sunfish",0
"19-11-2013","A","riffle","Orangespotted Sunfish",0
"19-11-2013","A","riffle","Orangethroated Darter",1
"19-11-2013","A","riffle","Red Shiner",0
"19-11-2013","A","riffle","Ringed Crayfish",0
"19-11-2013","A","riffle","Sand Shiner",0
"19-11-2013","A","riffle","Slender Madtom",0
"19-11-2013","A","riffle","Southern Redbelly Dace",0
"19-11-2013","A","riffle","Suckermouth Minnows",0
"19-11-2013","A","riffle","Water Nymph Crayfish",0
"19-11-2013","A","riffle","Western Mosquitofish",0
"19-11-2013","A","riffle","White Sucker",0
"25-11-2013","C","pool","Bluegill",0
"25-11-2013","C","pool","Bluntnose Minnow",0
"25-11-2013","C","pool","Carmine Shiner",0
"25-11-2013","C","pool","Central Stoneroller",0
"25-11-2013","C","pool","Common Shiner",0
"25-11-2013","C","pool","Creek Chub",0
"25-11-2013","C","pool","Fathead Minnow",0
"25-11-2013","C","pool","Green Sunfish",0
"25-11-2013","C","pool","Johnny Darter",0
"25-11-2013","C","pool","Longear Sunfish",0
"25-11-2013","C","pool","Orangespotted Sunfish",0
"25-11-2013","C","pool","Orangethroated Darter",2
"25-11-2013","C","pool","Red Shiner",0
"25-11-2013","C","pool","Ringed Crayfish",0
"25-11-2013","C","pool","Sand Shiner",0
"25-11-2013","C","pool","Slender Madtom",0
"25-11-2013","C","pool","Southern Redbelly Dace",5
"25-11-2013","C","pool","Suckermouth Minnows",0
"25-11-2013","C","pool","Water Nymph Crayfish",0
"25-11-2013","C","pool","Western Mosquitofish",0
"25-11-2013","C","pool","White Sucker",0
"25-11-2013","E","pool","Bluegill",0
"25-11-2013","E","pool","Bluntnose Minnow",0
"25-11-2013","E","pool","Carmine Shiner",0
"25-11-2013","E","pool","Central Stoneroller",0
"25-11-2013","E","pool","Common Shiner",0
"25-11-2013","E","pool","Creek Chub",0
"25-11-2013","E","pool","Fathead Minnow",0
"25-11-2013","E","pool","Green Sunfish",0
"25-11-2013","E","pool","Johnny Darter",0
"25-11-2013","E","pool","Longear Sunfish",0
"25-11-2013","E","pool","Orangespotted Sunfish",0
"25-11-2013","E","pool","Orangethroated Darter",15
"25-11-2013","E","pool","Red Shiner",0
"25-11-2013","E","pool","Ringed Crayfish",0
"25-11-2013","E","pool","Sand Shiner",0
"25-11-2013","E","pool","Slender Madtom",0
"25-11-2013","E","pool","Southern Redbelly Dace",0
"25-11-2013","E","pool","Suckermouth Minnows",0
"25-11-2013","E","pool","Water Nymph Crayfish",0
"25-11-2013","E","pool","Western Mosquitofish",0
"25-11-2013","E","pool","White Sucker",0
"8-5-2014","A","pool","Bluegill",0
"8-5-2014","A","pool","Bluntnose Minnow",0
"8-5-2014","A","pool","Carmine Shiner",0
"8-5-2014","A","pool","Central Stoneroller",8
"8-5-2014","A","pool","Common Shiner",2
"8-5-2014","A","pool","Creek Chub",7
"8-5-2014","A","pool","Fathead Minnow",0
"8-5-2014","A","pool","Green Sunfish",2
"8-5-2014","A","pool","Johnny Darter",1
"8-5-2014","A","pool","Longear Sunfish",0
"8-5-2014","A","pool","Orangespotted Sunfish",0
"8-5-2014","A","pool","Orangethroated Darter",2
"8-5-2014","A","pool","Red Shiner",0
"8-5-2014","A","pool","Ringed Crayfish",0
"8-5-2014","A","pool","Sand Shiner",0
"8-5-2014","A","pool","Slender Madtom",0
"8-5-2014","A","pool","Southern Redbelly Dace",106
"8-5-2014","A","pool","Suckermouth Minnows",0
"8-5-2014","A","pool","Water Nymph Crayfish",9
"8-5-2014","A","pool","Western Mosquitofish",0
"8-5-2014","A","pool","White Sucker",1
"8-5-2014","A","riffle","Bluegill",0
"8-5-2014","A","riffle","Bluntnose Minnow",0
"8-5-2014","A","riffle","Carmine Shiner",0
"8-5-2014","A","riffle","Central Stoneroller",0
"8-5-2014","A","riffle","Common Shiner",0
"8-5-2014","A","riffle","Creek Chub",0
"8-5-2014","A","riffle","Fathead Minnow",0
"8-5-2014","A","riffle","Green Sunfish",0
"8-5-2014","A","riffle","Johnny Darter",0
"8-5-2014","A","riffle","Longear Sunfish",0
"8-5-2014","A","riffle","Orangespotted Sunfish",0
"8-5-2014","A","riffle","Orangethroated Darter",12
"8-5-2014","A","riffle","Red Shiner",0
"8-5-2014","A","riffle","Ringed Crayfish",0
"8-5-2014","A","riffle","Sand Shiner",0
"8-5-2014","A","riffle","Slender Madtom",0
"8-5-2014","A","riffle","Southern Redbelly Dace",1
"8-5-2014","A","riffle","Suckermouth Minnows",0
"8-5-2014","A","riffle","Water Nymph Crayfish",0
"8-5-2014","A","riffle","Western Mosquitofish",0
"8-5-2014","A","riffle","White Sucker",0
"8-5-2014","C","pool","Bluegill",0
"8-5-2014","C","pool","Bluntnose Minnow",0
"8-5-2014","C","pool","Carmine Shiner",0
"8-5-2014","C","pool","Central Stoneroller",0
"8-5-2014","C","pool","Common Shiner",0
"8-5-2014","C","pool","Creek Chub",0
"8-5-2014","C","pool","Fathead Minnow",0
"8-5-2014","C","pool","Green Sunfish",0
"8-5-2014","C","pool","Johnny Darter",0
"8-5-2014","C","pool","Longear Sunfish",0
"8-5-2014","C","pool","Orangespotted Sunfish",0
"8-5-2014","C","pool","Orangethroated Darter",7
"8-5-2014","C","pool","Red Shiner",0
"8-5-2014","C","pool","Ringed Crayfish",0
"8-5-2014","C","pool","Sand Shiner",0
"8-5-2014","C","pool","Slender Madtom",0
"8-5-2014","C","pool","Southern Redbelly Dace",2
"8-5-2014","C","pool","Suckermouth Minnows",0
"8-5-2014","C","pool","Water Nymph Crayfish",0
"8-5-2014","C","pool","Western Mosquitofish",0
"8-5-2014","C","pool","White Sucker",0
"8-5-2014","E","pool","Bluegill",0
"8-5-2014","E","pool","Bluntnose Minnow",0
"8-5-2014","E","pool","Carmine Shiner",0
"8-5-2014","E","pool","Central Stoneroller",1
"8-5-2014","E","pool","Common Shiner",0
"8-5-2014","E","pool","Creek Chub",0
"8-5-2014","E","pool","Fathead Minnow",0
"8-5-2014","E","pool","Green Sunfish",0
"8-5-2014","E","pool","Johnny Darter",0
"8-5-2014","E","pool","Longear Sunfish",0
"8-5-2014","E","pool","Orangespotted Sunfish",0
"8-5-2014","E","pool","Orangethroated Darter",0
"8-5-2014","E","pool","Red Shiner",0
"8-5-2014","E","pool","Ringed Crayfish",1
"8-5-2014","E","pool","Sand Shiner",0
"8-5-2014","E","pool","Slender Madtom",0
"8-5-2014","E","pool","Southern Redbelly Dace",1
"8-5-2014","E","pool","Suckermouth Minnows",0
"8-5-2014","E","pool","Water Nymph Crayfish",0
"8-5-2014","E","pool","Western Mosquitofish",0
"8-5-2014","E","pool","White Sucker",0
"15-8-2014","A","pool","Bluegill",0
"15-8-2014","A","pool","Bluntnose Minnow",0
"15-8-2014","A","pool","Carmine Shiner",0
"15-8-2014","A","pool","Central Stoneroller",51
"15-8-2014","A","pool","Common Shiner",11
"15-8-2014","A","pool","Creek Chub",20
"15-8-2014","A","pool","Fathead Minnow",0
"15-8-2014","A","pool","Green Sunfish",4
"15-8-2014","A","pool","Johnny Darter",11
"15-8-2014","A","pool","Longear Sunfish",0
"15-8-2014","A","pool","Orangespotted Sunfish",0
"15-8-2014","A","pool","Orangethroated Darter",8
"15-8-2014","A","pool","Red Shiner",0
"15-8-2014","A","pool","Ringed Crayfish",2
"15-8-2014","A","pool","Sand Shiner",0
"15-8-2014","A","pool","Slender Madtom",0
"15-8-2014","A","pool","Southern Redbelly Dace",131
"15-8-2014","A","pool","Suckermouth Minnows",0
"15-8-2014","A","pool","Water Nymph Crayfish",11
"15-8-2014","A","pool","Western Mosquitofish",0
"15-8-2014","A","pool","White Sucker",5
"15-8-2014","A","riffle","Bluegill",0
"15-8-2014","A","riffle","Bluntnose Minnow",0
"15-8-2014","A","riffle","Carmine Shiner",0
"15-8-2014","A","riffle","Central Stoneroller",20
"15-8-2014","A","riffle","Common Shiner",0
"15-8-2014","A","riffle","Creek Chub",0
"15-8-2014","A","riffle","Fathead Minnow",0
"15-8-2014","A","riffle","Green Sunfish",0
"15-8-2014","A","riffle","Johnny Darter",0
"15-8-2014","A","riffle","Longear Sunfish",0
"15-8-2014","A","riffle","Orangespotted Sunfish",0
"15-8-2014","A","riffle","Orangethroated Darter",27
"15-8-2014","A","riffle","Red Shiner",0
"15-8-2014","A","riffle","Ringed Crayfish",8
"15-8-2014","A","riffle","Sand Shiner",0
"15-8-2014","A","riffle","Slender Madtom",0
"15-8-2014","A","riffle","Southern Redbelly Dace",6
"15-8-2014","A","riffle","Suckermouth Minnows",0
"15-8-2014","A","riffle","Water Nymph Crayfish",3
"15-8-2014","A","riffle","Western Mosquitofish",0
"15-8-2014","A","riffle","White Sucker",0
"15-8-2014","C","pool","Bluegill",0
"15-8-2014","C","pool","Bluntnose Minnow",0
"15-8-2014","C","pool","Carmine Shiner",0
"15-8-2014","C","pool","Central Stoneroller",0
"15-8-2014","C","pool","Common Shiner",0
"15-8-2014","C","pool","Creek Chub",0
"15-8-2014","C","pool","Fathead Minnow",0
"15-8-2014","C","pool","Green Sunfish",0
"15-8-2014","C","pool","Johnny Darter",0
"15-8-2014","C","pool","Longear Sunfish",0
"15-8-2014","C","pool","Orangespotted Sunfish",0
"15-8-2014","C","pool","Orangethroated Darter",1
"15-8-2014","C","pool","Red Shiner",0
"15-8-2014","C","pool","Ringed Crayfish",20
"15-8-2014","C","pool","Sand Shiner",0
"15-8-2014","C","pool","Slender Madtom",0
"15-8-2014","C","pool","Southern Redbelly Dace",0
"15-8-2014","C","pool","Suckermouth Minnows",0
"15-8-2014","C","pool","Water Nymph Crayfish",11
"15-8-2014","C","pool","Western Mosquitofish",0
"15-8-2014","C","pool","White Sucker",0
"15-8-2014","D","pool","Bluegill",0
"15-8-2014","D","pool","Bluntnose Minnow",0
"15-8-2014","D","pool","Carmine Shiner",0
"15-8-2014","D","pool","Central Stoneroller",0
"15-8-2014","D","pool","Common Shiner",0
"15-8-2014","D","pool","Creek Chub",0
"15-8-2014","D","pool","Fathead Minnow",0
"15-8-2014","D","pool","Green Sunfish",0
"15-8-2014","D","pool","Johnny Darter",0
"15-8-2014","D","pool","Longear Sunfish",0
"15-8-2014","D","pool","Orangespotted Sunfish",0
"15-8-2014","D","pool","Orangethroated Darter",0
"15-8-2014","D","pool","Red Shiner",0
"15-8-2014","D","pool","Ringed Crayfish",0
"15-8-2014","D","pool","Sand Shiner",0
"15-8-2014","D","pool","Slender Madtom",0
"15-8-2014","D","pool","Southern Redbelly Dace",0
"15-8-2014","D","pool","Suckermouth Minnows",0
"15-8-2014","D","pool","Water Nymph Crayfish",1
"15-8-2014","D","pool","Western Mosquitofish",0
"15-8-2014","D","pool","White Sucker",0
"15-8-2014","E","pool","Bluegill",0
"15-8-2014","E","pool","Bluntnose Minnow",0
"15-8-2014","E","pool","Carmine Shiner",0
"15-8-2014","E","pool","Central Stoneroller",53
"15-8-2014","E","pool","Common Shiner",0
"15-8-2014","E","pool","Creek Chub",8
"15-8-2014","E","pool","Fathead Minnow",0
"15-8-2014","E","pool","Green Sunfish",0
"15-8-2014","E","pool","Johnny Darter",0
"15-8-2014","E","pool","Longear Sunfish",0
"15-8-2014","E","pool","Orangespotted Sunfish",0
"15-8-2014","E","pool","Orangethroated Darter",14
"15-8-2014","E","pool","Red Shiner",0
"15-8-2014","E","pool","Ringed Crayfish",4
"15-8-2014","E","pool","Sand Shiner",0
"15-8-2014","E","pool","Slender Madtom",0
"15-8-2014","E","pool","Southern Redbelly Dace",20
"15-8-2014","E","pool","Suckermouth Minnows",0
"15-8-2014","E","pool","Water Nymph Crayfish",34
"15-8-2014","E","pool","Western Mosquitofish",0
"15-8-2014","E","pool","White Sucker",0
"24-11-2014","A","pool","Bluegill",0
"24-11-2014","A","pool","Bluntnose Minnow",0
"24-11-2014","A","pool","Carmine Shiner",0
"24-11-2014","A","pool","Central Stoneroller",73
"24-11-2014","A","pool","Common Shiner",2
"24-11-2014","A","pool","Creek Chub",27
"24-11-2014","A","pool","Fathead Minnow",0
"24-11-2014","A","pool","Green Sunfish",1
"24-11-2014","A","pool","Johnny Darter",9
"24-11-2014","A","pool","Longear Sunfish",0
"24-11-2014","A","pool","Orangespotted Sunfish",0
"24-11-2014","A","pool","Orangethroated Darter",88
"24-11-2014","A","pool","Red Shiner",0
"24-11-2014","A","pool","Ringed Crayfish",4
"24-11-2014","A","pool","Sand Shiner",0
"24-11-2014","A","pool","Slender Madtom",0
"24-11-2014","A","pool","Southern Redbelly Dace",312
"24-11-2014","A","pool","Suckermouth Minnows",0
"24-11-2014","A","pool","Water Nymph Crayfish",4
"24-11-2014","A","pool","Western Mosquitofish",0
"24-11-2014","A","pool","White Sucker",15
"24-11-2014","A","riffle","Bluegill",0
"24-11-2014","A","riffle","Bluntnose Minnow",0
"24-11-2014","A","riffle","Carmine Shiner",0
"24-11-2014","A","riffle","Central Stoneroller",0
"24-11-2014","A","riffle","Common Shiner",0
"24-11-2014","A","riffle","Creek Chub",0
"24-11-2014","A","riffle","Fathead Minnow",0
"24-11-2014","A","riffle","Green Sunfish",0
"24-11-2014","A","riffle","Johnny Darter",0
"24-11-2014","A","riffle","Longear Sunfish",0
"24-11-2014","A","riffle","Orangespotted Sunfish",0
"24-11-2014","A","riffle","Orangethroated Darter",3
"24-11-2014","A","riffle","Red Shiner",0
"24-11-2014","A","riffle","Ringed Crayfish",0
"24-11-2014","A","riffle","Sand Shiner",0
"24-11-2014","A","riffle","Slender Madtom",0
"24-11-2014","A","riffle","Southern Redbelly Dace",0
"24-11-2014","A","riffle","Suckermouth Minnows",0
"24-11-2014","A","riffle","Water Nymph Crayfish",0
"24-11-2014","A","riffle","Western Mosquitofish",0
"24-11-2014","A","riffle","White Sucker",0
"24-11-2014","C","pool","Bluegill",0
"24-11-2014","C","pool","Bluntnose Minnow",0
"24-11-2014","C","pool","Carmine Shiner",0
"24-11-2014","C","pool","Central Stoneroller",0
"24-11-2014","C","pool","Common Shiner",0
"24-11-2014","C","pool","Creek Chub",0
"24-11-2014","C","pool","Fathead Minnow",0
"24-11-2014","C","pool","Green Sunfish",0
"24-11-2014","C","pool","Johnny Darter",0
"24-11-2014","C","pool","Longear Sunfish",0
"24-11-2014","C","pool","Orangespotted Sunfish",0
"24-11-2014","C","pool","Orangethroated Darter",4
"24-11-2014","C","pool","Red Shiner",0
"24-11-2014","C","pool","Ringed Crayfish",0
"24-11-2014","C","pool","Sand Shiner",0
"24-11-2014","C","pool","Slender Madtom",0
"24-11-2014","C","pool","Southern Redbelly Dace",1
"24-11-2014","C","pool","Suckermouth Minnows",0
"24-11-2014","C","pool","Water Nymph Crayfish",0
"24-11-2014","C","pool","Western Mosquitofish",0
"24-11-2014","C","pool","White Sucker",0
"24-11-2014","D","pool","Bluegill",0
"24-11-2014","D","pool","Bluntnose Minnow",0
"24-11-2014","D","pool","Carmine Shiner",0
"24-11-2014","D","pool","Central Stoneroller",0
"24-11-2014","D","pool","Common Shiner",0
"24-11-2014","D","pool","Creek Chub",0
"24-11-2014","D","pool","Fathead Minnow",0
"24-11-2014","D","pool","Green Sunfish",0
"24-11-2014","D","pool","Johnny Darter",0
"24-11-2014","D","pool","Longear Sunfish",0
"24-11-2014","D","pool","Orangespotted Sunfish",0
"24-11-2014","D","pool","Orangethroated Darter",0
"24-11-2014","D","pool","Red Shiner",0
"24-11-2014","D","pool","Ringed Crayfish",0
"24-11-2014","D","pool","Sand Shiner",0
"24-11-2014","D","pool","Slender Madtom",0
"24-11-2014","D","pool","Southern Redbelly Dace",0
"24-11-2014","D","pool","Suckermouth Minnows",0
"24-11-2014","D","pool","Water Nymph Crayfish",0
"24-11-2014","D","pool","Western Mosquitofish",0
"24-11-2014","D","pool","White Sucker",0
"24-11-2014","E","pool","Bluegill",0
"24-11-2014","E","pool","Bluntnose Minnow",0
"24-11-2014","E","pool","Carmine Shiner",0
"24-11-2014","E","pool","Central Stoneroller",153
"24-11-2014","E","pool","Common Shiner",0
"24-11-2014","E","pool","Creek Chub",38
"24-11-2014","E","pool","Fathead Minnow",0
"24-11-2014","E","pool","Green Sunfish",0
